,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
0,Château d'Yquem,Sauternes 1990,France_Sauternes,4.8,$449.99,Dessert,France,Sauternes,1990,Sauternes
1,Château d'Yquem,Sauternes 2017,France_Sauternes,4.8,$365,Dessert,France,Sauternes,2017,Sauternes
2,Château d'Yquem,Sauternes 1996,France_Sauternes,4.7,$445,Dessert,France,Sauternes,1996,Sauternes
3,Château d'Yquem,Sauternes 2002,France_Sauternes,4.7,$375.99,Dessert,France,Sauternes,2002,Sauternes
4,Château d'Yquem,Sauternes 2008,France_Sauternes,4.7,$395,Dessert,France,Sauternes,2008,Sauternes
5,Château d'Yquem,Sauternes 2006,France_Sauternes,4.7,$324.99,Dessert,France,Sauternes,2006,Sauternes
6,Quintarelli Giuseppe,Recioto della Valpolicella Classico 2004,Italy_Recioto della Valpolicella,4.7,$284.99,Dessert,Italy,Recioto della Valpolicella,2004,Recioto
7,Dal Forno Romano,Vigna Seré Veneto Passito Rosso 2004,Italy_Veneto,4.7,$274.99,Dessert,Italy,Veneto,2004,Passito
8,Dal Forno Romano,Vigna Seré Veneto Passito Rosso 2003,Italy_Veneto,4.7,$349.99,Dessert,Italy,Veneto,2003,Passito
9,Kracher,Grande Cuvée Nummer 6 Nouvelle Vague Trockenbeerenauslese 2001,Austria_Burgenland,4.7,$75.99,Dessert,Austria,Burgenland,2001,Dessert
10,Avignonesi,Vin Santo di Montepulciano Occhio di Pernice 1994,Italy_Vin Santo di Montepulciano,4.6,$250,Dessert,Italy,Vin Santo di Montepulciano,1994,Vin Santo
11,Avignonesi,Vin Santo di Montepulciano N.V.,Italy_Vin Santo di Montepulciano,4.6,$219.98,Dessert,Italy,Vin Santo di Montepulciano,N.V.,Vin Santo
12,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2001,France_Sauternes,4.6,$275,Dessert,France,Sauternes,2001,Sauternes
13,Avignonesi,Vin Santo di Montepulciano 2002,Italy_Vin Santo di Montepulciano,4.6,$219.98,Dessert,Italy,Vin Santo di Montepulciano,2002,Vin Santo
14,Jorge Ordóñez,No. 3 Old Vines 2005,Spain_Málaga,4.6,$67.99,Dessert,Spain,Málaga,2005,Dessert
15,Château de Fargues,Sauternes (Lur Saluces) 1990,France_Sauternes,4.6,$275,Dessert,France,Sauternes,1990,Sauternes
16,Donnafugata,Ben Ryé Passito di Pantelleria N.V.,Italy_Passito di Pantelleria,4.5,$38.48,Dessert,Italy,Passito di Pantelleria,N.V.,Passito
17,Dolce,Dolce (Late Harvest) N.V.,United States_Napa Valley,4.5,$52.78,Dessert,United States,Napa Valley,N.V.,Dessert
18,Donnafugata,Ben Ryé Passito di Pantelleria 2016,Italy_Passito di Pantelleria,4.5,$45,Dessert,Italy,Passito di Pantelleria,2016,Passito
19,Château Climens,Barsac (Premier Grand Cru Classé) 2005,France_Barsac,4.5,$165,Dessert,France,Barsac,2005,Barsac
20,Didier Dagueneau (Louis-Benjamin Dagueneau),Les Jardins de Babylone Moelleux 2011,France_Jurançon,4.5,$99.99,Dessert,France,Jurançon,2011,Moelleux
21,Eroica,Ice Wine Riesling 2013,United States_Columbia Valley,4.5,$63.99,Dessert,United States,Columbia Valley,2013,Riesling
22,Rocca di Montegrossi,Vin Santo del Chianti Classico 2007,Italy_Vin Santo del Chianti Classico,4.5,$75,Dessert,Italy,Vin Santo del Chianti Classico,2007,Vin Santo
23,Inniskillin,Riesling Icewine N.V.,Canada_Niagara Peninsula,4.4,$76.99,Dessert,Canada,Niagara Peninsula,N.V.,Icewine
24,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2009,France_Sauternes,4.4,$59.99,Dessert,France,Sauternes,2009,Sauternes
25,Inniskillin,Cabernet Franc Icewine N.V.,Canada_Niagara Peninsula,4.4,$98.99,Dessert,Canada,Niagara Peninsula,N.V.,Icewine
26,Isole e Olena,Vin Santo del Chianti Classico N.V.,Italy_Vin Santo del Chianti Classico,4.4,$60.49,Dessert,Italy,Vin Santo del Chianti Classico,N.V.,Vin Santo
27,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2005,France_Sauternes,4.4,$78.99,Dessert,France,Sauternes,2005,Sauternes
28,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2011,France_Sauternes,4.4,$79.99,Dessert,France,Sauternes,2011,Sauternes
29,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2009,France_Sauternes,4.4,$129.99,Dessert,France,Sauternes,2009,Sauternes
30,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2001,France_Sauternes,4.4,$109.99,Dessert,France,Sauternes,2001,Sauternes
31,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2007,France_Sauternes,4.4,$65.99,Dessert,France,Sauternes,2007,Sauternes
32,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2009,France_Sauternes,4.4,$113.99,Dessert,France,Sauternes,2009,Sauternes
33,Inniskillin,Vidal Icewine 2014,Canada_Niagara Peninsula,4.4,$59.95,Dessert,Canada,Niagara Peninsula,2014,Icewine
34,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2002,France_Sauternes,4.4,$68,Dessert,France,Sauternes,2002,Sauternes
35,Royal Tokaji,5 Puttonyos Aszú (Red Label) 2013,Hungary_Tokaj,4.4,$61.99,Dessert,Hungary,Tokaj,2013,Dessert
36,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2011,France_Sauternes,4.4,$87.99,Dessert,France,Sauternes,2011,Sauternes
37,Inniskillin,Riesling Icewine 2014,Canada_Niagara Peninsula,4.4,$74.99,Dessert,Canada,Niagara Peninsula,2014,Icewine
38,Château de Fargues,Sauternes (Lur Saluces) 2005,France_Sauternes,4.4,$135,Dessert,France,Sauternes,2005,Sauternes
39,Inniskillin,Cabernet Franc Icewine 2015,Canada_Niagara Peninsula,4.4,$98.99,Dessert,Canada,Niagara Peninsula,2015,Icewine
40,Château Climens,Barsac (Premier Grand Cru Classé) 2014,France_Barsac,4.4,$125,Dessert,France,Barsac,2014,Barsac
41,Château Climens,Barsac (Premier Grand Cru Classé) 2003,France_Barsac,4.4,$171.99,Dessert,France,Barsac,2003,Barsac
42,Château Climens,Barsac (Premier Grand Cru Classé) 2011,France_Barsac,4.4,$159.99,Dessert,France,Barsac,2011,Barsac
43,Coltibuono,Vin Santo Del Chianti Classico Occhio Di Pernice N.V.,Italy_Vin Santo del Chianti Classico,4.4,$65.98,Dessert,Italy,Vin Santo del Chianti Classico,N.V.,Vin Santo
44,St. Michael-Eppan,Sanct Valentin Comtess Passito 2011,Italy_Südtirol - Alto Adige,4.4,$38.99,Dessert,Italy,Südtirol - Alto Adige,2011,Passito
45,Domaine de la Bergerie (Yves Guégniard),Quarts de Chaume Grand Cru N.V.,France_Quarts de Chaume,4.4,$49.99,Dessert,France,Quarts de Chaume,N.V.,Dessert
46,Topaz Wines,Special Select Late Harvest 2005,United States_California,4.4,$44.99,Dessert,United States,California,2005,Dessert
47,Château Guiraud,Sauternes (Premier Grand Cru Classé) N.V.,France_Sauternes,4.3,$44.99,Dessert,France,Sauternes,N.V.,Sauternes
48,Château Suduiraut,Sauternes (Premier Grand Cru Classé) N.V.,France_Sauternes,4.3,$65.99,Dessert,France,Sauternes,N.V.,Sauternes
49,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 1989,France_Sauternes,4.3,$95,Dessert,France,Sauternes,1989,Sauternes
50,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2003,France_Sauternes,4.3,$69.99,Dessert,France,Sauternes,2003,Sauternes
51,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2006,France_Sauternes,4.3,$77.99,Dessert,France,Sauternes,2006,Sauternes
52,Inniskillin,Vidal Icewine 2017,Canada_Niagara Peninsula,4.3,$53.99,Dessert,Canada,Niagara Peninsula,2017,Icewine
53,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1998,France_Sauternes,4.3,$92.99,Dessert,France,Sauternes,1998,Sauternes
54,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2008,France_Sauternes,4.3,$36.99,Dessert,France,Sauternes,2008,Sauternes
55,San Giusto a Rentennano,Vin San Giusto N.V.,Italy_Vin Santo,4.3,$164.98,Dessert,Italy,Vin Santo,N.V.,Dessert
56,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2003,France_Sauternes,4.3,$69.99,Dessert,France,Sauternes,2003,Sauternes
57,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2001,France_Sauternes,4.3,$99.99,Dessert,France,Sauternes,2001,Sauternes
58,Château Lafaurie-Peyraguey,Sauternes (Premier Grand Cru Classé) 2009,France_Sauternes,4.3,$76.99,Dessert,France,Sauternes,2009,Sauternes
59,Inniskillin,Riesling Icewine 2017,Canada_Niagara Peninsula,4.3,$74.99,Dessert,Canada,Niagara Peninsula,2017,Icewine
60,Inniskillin,Cabernet Franc Icewine 2012,Canada_Niagara Peninsula,4.3,$103.99,Dessert,Canada,Niagara Peninsula,2012,Icewine
61,Château Doisy-Daëne,Barsac (Grand Cru Classé) 2014,France_Barsac,4.3,$50.99,Dessert,France,Barsac,2014,Barsac
62,Inniskillin,Riesling Icewine 2015,Canada_Niagara Peninsula,4.3,$76.99,Dessert,Canada,Niagara Peninsula,2015,Icewine
63,Moulin Touchais,Côteaux du Layon 1981,France_Côteaux du Layon,4.3,$57.99,Dessert,France,Côteaux du Layon,1981,Dessert
64,Giesen,The Brothers Late Harvest Sauvignon Blanc 2013,New Zealand_Marlborough,4.3,$34.99,Dessert,New Zealand,Marlborough,2013,Dessert
65,Hugel,Sélection de Grains Nobles Gewürztraminer 2007,France_Alsace,4.3,$372.99,Dessert,France,Alsace,2007,Gewürztraminer
66,Maculan,Acininobili 2009,Italy_Breganze,4.3,$42.99,Dessert,Italy,Breganze,2009,Dessert
67,Fritz Haag,Brauneberger Juffer Sonnenuhr Riesling Auslese 2004,Germany_Brauneberg,4.3,$49.99,Dessert,Germany,Brauneberg,2004,Riesling
68,Château Gravas,Sauternes 2016,France_Sauternes,4.3,$32,Dessert,France,Sauternes,2016,Sauternes
69,Shumi,Zigu (ზიგუ) N.V.,Georgia_Kakheti,4.3,$26.99,Dessert,Georgia,Kakheti,N.V.,Dessert
70,Ansgar Clüsserath,Trittenheimer Apotheke Riesling Spätlese 2016,Germany_Mosel,4.3,$33.99,Dessert,Germany,Mosel,2016,Riesling
71,Fèlsina,Vin Santo del Chianti Classico N.V.,Italy_Vin Santo del Chianti Classico,4.2,$54.99,Dessert,Italy,Vin Santo del Chianti Classico,N.V.,Vin Santo
72,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2011,France_Sauternes,4.2,$81.99,Dessert,France,Sauternes,2011,Sauternes
73,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2013,France_Sauternes,4.2,$83.99,Dessert,France,Sauternes,2013,Sauternes
74,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1996,France_Sauternes,4.2,$97.99,Dessert,France,Sauternes,1996,Sauternes
75,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2009,France_Sauternes,4.2,$75.99,Dessert,France,Sauternes,2009,Sauternes
76,Moulin Touchais,Côteaux du Layon 1997,France_Côteaux du Layon,4.2,$81.99,Dessert,France,Côteaux du Layon,1997,Dessert
77,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2014,France_Sauternes,4.2,$81.99,Dessert,France,Sauternes,2014,Sauternes
78,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé) 2005,France_Sauternes,4.2,$69.99,Dessert,France,Sauternes,2005,Sauternes
79,Château Guiraud,Sauternes (Premier Grand Cru Classé) 2015,France_Sauternes,4.2,$82.99,Dessert,France,Sauternes,2015,Sauternes
80,Fèlsina,Vin Santo del Chianti Classico 2006,Italy_Vin Santo del Chianti Classico,4.2,$49.99,Dessert,Italy,Vin Santo del Chianti Classico,2006,Vin Santo
81,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2005,France_Sauternes,4.2,$71.99,Dessert,France,Sauternes,2005,Sauternes
82,Fontodi,Vin Santo del Chianti Classico N.V.,Italy_Vin Santo del Chianti Classico,4.2,$109.99,Dessert,Italy,Vin Santo del Chianti Classico,N.V.,Vin Santo
83,Disznókó,Tokaji Aszú 5 Puttonyos 2010,Hungary_Tokaj,4.2,$49.99,Dessert,Hungary,Tokaj,2010,Dessert
84,Kracher,Beerenauslese Zweigelt 2017,Austria_Burgenland,4.2,$43.99,Dessert,Austria,Burgenland,2017,Dessert
85,Fèlsina,Vin Santo del Chianti Classico 2007,Italy_Vin Santo del Chianti Classico,4.2,$48.97,Dessert,Italy,Vin Santo del Chianti Classico,2007,Vin Santo
86,Moulin Touchais,Côteaux du Layon 1985,France_Côteaux du Layon,4.2,$75.99,Dessert,France,Côteaux du Layon,1985,Dessert
87,Santo,Vinsanto 2005,Greece_Santorini,4.2,$64.99,Dessert,Greece,Santorini,2005,Vinsanto
88,Château Les Justices,Sauternes 2015,France_Sauternes,4.2,$58.99,Dessert,France,Sauternes,2015,Sauternes
89,Inniskillin,Riesling Icewine 2014,Canada_Okanagan Valley,4.2,$99.99,Dessert,Canada,Okanagan Valley,2014,Icewine
90,Hugel,Sélection de Grains Nobles Riesling 2011,France_Alsace,4.2,$199.99,Dessert,France,Alsace,2011,Riesling
91,Inniskillin,Cabernet Franc Icewine 2017,Canada_Niagara Peninsula,4.2,$94.99,Dessert,Canada,Niagara Peninsula,2017,Icewine
92,François Chidaine,Les Tuffeaux Montlouis Sur Loire 2017,France_Montlouis-sur-Loire,4.2,$39.99,Dessert,France,Montlouis-sur-Loire,2017,Dessert
93,Dr. Loosen,Riesling Eiswein 2016,Germany_Mosel,4.2,$89.99,Dessert,Germany,Mosel,2016,Eiswein
94,Domaine Zind Humbrecht,Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain Sélection Grains Nobles 2009,France_Alsace Grand Cru 'Rangen',4.2,$96.99,Dessert,France,Alsace Grand Cru 'Rangen',2009,Dessert
95,Castello di Monsanto,Vin Santo Del Chianti Classico La Chimera 2005,Italy_Vin Santo del Chianti Classico,4.2,$53.99,Dessert,Italy,Vin Santo del Chianti Classico,2005,Vin Santo
96,Mas d'en Gil,Nus Priorat vi dolç Natural 2013,Spain_Priorat,4.2,$42.99,Dessert,Spain,Priorat,2013,Dessert
97,Wagner Vineyards,Vidal Blanc Ice 2016,United States_Finger Lakes,4.2,$25.99,Dessert,United States,Finger Lakes,2016,Dessert
98,Kracher,Cuvée Beerenauslese N.V.,Austria_Burgenland,4.1,$38.49,Dessert,Austria,Burgenland,N.V.,Dessert
99,Cappellano,Barolo Chinato N.V.,Italy_Barolo Chinato,4.1,$75,Dessert,Italy,Barolo Chinato,N.V.,Dessert
100,Selbach-Oster,Zeltinger Sonnenuhr Riesling Auslese 2015,Germany_Mosel,4.1,$32.99,Dessert,Germany,Mosel,2015,Riesling
101,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2013,France_Sauternes,4.1,$70.99,Dessert,France,Sauternes,2013,Sauternes
102,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2015,France_Sauternes,4.1,$54.99,Dessert,France,Sauternes,2015,Sauternes
103,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé) 2015,France_Barsac,4.1,$40.99,Dessert,France,Barsac,2015,Barsac
104,Trimbach,Gewurztraminer Alsace Vendanges Tardives 2011,France_Alsace,4.1,$44.99,Dessert,France,Alsace,2011,Gewurztraminer
105,Domaine Cauhapé,Symphonie de Novembre Jurançon 2011,France_Jurançon,4.1,$29.99,Dessert,France,Jurançon,2011,Dessert
106,Château Filhot,Sauternes (Grand Cru Classé) 2001,France_Sauternes,4.1,$42.99,Dessert,France,Sauternes,2001,Sauternes
107,Moulin Touchais,Côteaux du Layon 1994,France_Côteaux du Layon,4.1,$42.99,Dessert,France,Côteaux du Layon,1994,Dessert
108,Château Doisy-Vedrines,Château Petit Vedrines Sauternes 2011,France_Sauternes,4.1,$34.99,Dessert,France,Sauternes,2011,Sauternes
109,Château Suduiraut,Sauternes (Premier Grand Cru Classé) 2016,France_Sauternes,4.1,$71.99,Dessert,France,Sauternes,2016,Sauternes
110,Moulin Touchais,Côteaux du Layon 1968,France_Côteaux du Layon,4.1,$163.99,Dessert,France,Côteaux du Layon,1968,Dessert
111,Florio,Malvasia delle Lipari 2009,Italy_Malvasia delle Lipari,4.1,$59.99,Dessert,Italy,Malvasia delle Lipari,2009,Dessert
112,Reichsgraf von Kesselstatt,Scharzhofberger Riesling Spatlese 2016,Germany_Mosel,4.1,$27.99,Dessert,Germany,Mosel,2016,Riesling
113,Cornarea,Tarasco Passito 2011,Italy_Piemonte,4.1,$39.99,Dessert,Italy,Piemonte,2011,Passito
114,R.L. Buller & Son,Calliope Rare Muscat N.V.,Australia_Rutherglen,4.1,$79.99,Dessert,Australia,Rutherglen,N.V.,Dessert
115,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2010,France_Sauternes,4.1,$49.99,Dessert,France,Sauternes,2010,Sauternes
116,Château Suduiraut,Castelnau de Suduiraut Sauternes 2010,France_Sauternes,4.0,$36.99,Dessert,France,Sauternes,2010,Sauternes
117,Bodegas Bentomiz,Ariyanas Naturalmente Dulce N.V.,Spain_Andalucía,4.0,$29.99,Dessert,Spain,Andalucía,N.V.,Dessert
118,Kracher,Cuvée Beerenauslese 2017,Austria_Burgenland,4.0,$35.99,Dessert,Austria,Burgenland,2017,Dessert
119,Baumard,Côteaux du Layon Carte d'Or 2015,France_Côteaux du Layon,4.0,$28.99,Dessert,France,Côteaux du Layon,2015,Dessert
120,Ansgar Clüsserath,Trittenheimer Apotheke Riesling Spätlese N.V.,Germany_Mosel,4.0,$38.49,Dessert,Germany,Mosel,N.V.,Riesling
121,Bénédicte et Stéphane Tissot,Macvin du Jura Blanc N.V.,France_Jura,4.0,$45,Dessert,France,Jura,N.V.,Dessert
122,Camin Larredya,Costat Darrèr Jurançon 2017,France_Jurançon,4.0,$33.99,Dessert,France,Jurançon,2017,Dessert
123,COS,Aestas Siciliae 2014,Italy_Terre Siciliane,4.0,$34.99,Dessert,Italy,Terre Siciliane,2014,Dessert
124,Barberani,Calcaia Orvieto Classico Superiore Dolce 2014,Italy_Orvieto Classico,4.0,$57,Dessert,Italy,Orvieto Classico,2014,Dessert
125,Château Doisy-Vedrines,Château Petit Vedrines Sauternes 2013,France_Sauternes,4.0,$34.99,Dessert,France,Sauternes,2013,Sauternes
126,Château Doisy-Vedrines,Château Petit Vedrines Sauternes 2015,France_Sauternes,4.0,$35.99,Dessert,France,Sauternes,2015,Sauternes
127,Wagner Vineyards,Riesling Ice 2017,United States_Finger Lakes,4.0,$26.99,Dessert,United States,Finger Lakes,2017,Riesling
128,Baumard,Quarts de Chaume 2015,France_Quarts de Chaume,4.0,$90.99,Dessert,France,Quarts de Chaume,2015,Dessert
129,Château Rieussec,Sauternes (Premier Grand Cru Classé) 2011,France_Sauternes,3.9,$122.99,Dessert,France,Sauternes,2011,Sauternes
130,Château Guiraud,Petit Guiraud Sauternes 2016,France_Sauternes,3.9,$40.99,Dessert,France,Sauternes,2016,Sauternes
131,Yarden,Heights Gewürztraminer 2017,Israel_Galilee,3.9,$33.99,Dessert,Israel,Galilee,2017,Gewürztraminer
132,Château Doisy-Vedrines,Château Petit Vedrines Sauternes 2012,France_Sauternes,3.9,$27.99,Dessert,France,Sauternes,2012,Sauternes
133,Cave Spring,Riesling Icewine 2014,Canada_Niagara Peninsula,3.9,$54.99,Dessert,Canada,Niagara Peninsula,2014,Icewine
134,Château Doisy-Vedrines,Sauternes (Grand Cru Classé) 2016,France_Sauternes,3.9,$41.99,Dessert,France,Sauternes,2016,Sauternes
135,Schloss Lieser,Niederberg Helden Riesling Spätlese 2016,Germany_Mosel,3.9,$42.99,Dessert,Germany,Mosel,2016,Riesling
136,Chateau Ste. Michelle,Ethos Reserve Late Harvest Riesling 2014,United States_Columbia Valley,3.9,$35.99,Dessert,United States,Columbia Valley,2014,Riesling
137,Château Laribotte,Sauternes 2016,France_Sauternes,3.9,$44.99,Dessert,France,Sauternes,2016,Sauternes
138,Château Guiraud,Petit Guiraud Sauternes 2013,France_Sauternes,3.8,$37.99,Dessert,France,Sauternes,2013,Sauternes
139,Château Guiraud,Petit Guiraud Sauternes 2015,France_Sauternes,3.8,$44.99,Dessert,France,Sauternes,2015,Sauternes
140,Château La Fleur d’Or,Sauternes 2013,France_Sauternes,3.8,$39.99,Dessert,France,Sauternes,2013,Sauternes
141,Castellare,Vin Santo del Chianti Classico S. Niccolò 2012,Italy_Vin Santo del Chianti Classico,3.8,$34.99,Dessert,Italy,Vin Santo del Chianti Classico,2012,Vin Santo
142,Cave Spring,Riesling Icewine 2016,Canada_Niagara Peninsula,3.8,$74.99,Dessert,Canada,Niagara Peninsula,2016,Icewine
143,Eifel Pfeiffer,Eiswein 2016,Germany_Rheinhessen,3.8,$29.99,Dessert,Germany,Rheinhessen,2016,Eiswein
144,Wwe. Dr. H. Thanisch - Erben Thanisch,Bernkasteler Badstube Riesling Spätlese 2016,Germany_Mosel,3.8,$47.99,Dessert,Germany,Mosel,2016,Riesling
145,Château Filhot,Château Pineau du Rey Sauternes 2012,France_Sauternes,3.7,$26.99,Dessert,France,Sauternes,2012,Sauternes
146,Château Laribotte,Château Violet-Lamothe Sauternes 2015,France_Sauternes,3.7,$35.99,Dessert,France,Sauternes,2015,Sauternes
147,Château Suduiraut,Lions de Suduiraut Sauternes 2016,France_Sauternes,3.7,$35.99,Dessert,France,Sauternes,2016,Sauternes
148,Domaine de Montbourgeau,L'Etoile Vin Jaune 2010,France_L'Etoile,3.7,$81.99,Dessert,France,L'Etoile,2010,Dessert
149,Bonny Doon,Le Vol Des Anges 2007,United States_Arroyo Seco,3.7,$30.99,Dessert,United States,Arroyo Seco,2007,Dessert
150,Oremus,Eszencia 2003,Hungary_Tokaj,4.8,View shops,Dessert,Hungary,Tokaj,2003,Dessert
151,Quintarelli Giuseppe,Recioto della Valpolicella Classico 1995,Italy_Recioto della Valpolicella,4.8,View shops,Dessert,Italy,Recioto della Valpolicella,1995,Recioto
152,Château d'Yquem,Sauternes 1989,France_Sauternes,4.8,View shops,Dessert,France,Sauternes,1989,Sauternes
153,Quintarelli Giuseppe,Recioto della Valpolicella Classico 2007,Italy_Recioto della Valpolicella,4.8,View shops,Dessert,Italy,Recioto della Valpolicella,2007,Recioto
154,Château de Fargues,Sauternes (Lur Saluces) 1985,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1985,Sauternes
155,Paolo Bea,Montefalco Sagrantino Passito 2008,Italy_Montefalco Sagrantino,4.7,View shops,Dessert,Italy,Montefalco Sagrantino,2008,Passito
156,Château d'Yquem,Sauternes 1998,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1998,Sauternes
157,Château d'Yquem,Sauternes 1999,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1999,Sauternes
158,Château d'Yquem,Sauternes 1995,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1995,Sauternes
159,Château d'Yquem,Sauternes 2003,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,2003,Sauternes
160,Château d'Yquem,Sauternes 1986,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1986,Sauternes
161,Château d'Yquem,Sauternes 2004,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,2004,Sauternes
162,Château d'Yquem,Sauternes 1988,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1988,Sauternes
163,Château d'Yquem,Sauternes 1983,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1983,Sauternes
164,Château d'Yquem,Sauternes 2013,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,2013,Sauternes
165,Château d'Yquem,Sauternes 2000,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,2000,Sauternes
166,Château d'Yquem,Sauternes 2009,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,2009,Sauternes
167,Quintarelli Giuseppe,Recioto della Valpolicella Classico 1997,Italy_Recioto della Valpolicella,4.7,View shops,Dessert,Italy,Recioto della Valpolicella,1997,Recioto
168,Quintarelli Giuseppe,Recioto della Valpolicella Classico 2001,Italy_Recioto della Valpolicella,4.7,View shops,Dessert,Italy,Recioto della Valpolicella,2001,Recioto
169,Château Mossé,Rivesaltes 1946,France_Rivesaltes,4.7,View shops,Dessert,France,Rivesaltes,1946,Dessert
170,Dolce,Dolce (Late Harvest) 2013,United States_Napa Valley,4.7,View shops,Dessert,United States,Napa Valley,2013,Dessert
171,Avignonesi,Vin Santo di Montepulciano 2001,Italy_Vin Santo di Montepulciano,4.7,View shops,Dessert,Italy,Vin Santo di Montepulciano,2001,Vin Santo
172,Château Mossé,Rivesaltes 1949,France_Rivesaltes,4.7,View shops,Dessert,France,Rivesaltes,1949,Dessert
173,Badoz,Vin Jaune Côtes du Jura 2011,France_Côtes du Jura,3.6,$39.99,Dessert,France,Côtes du Jura,2011,Dessert
174,Contini,Vernaccia di Oristano 2014,Italy_Vernaccia di Oristano,3.5,$27.99,Dessert,Italy,Vernaccia di Oristano,2014,Dessert
175,Montemercurio,Vin Santo di Montepulciano 1990,Italy_Vin Santo di Montepulciano,4.7,View shops,Dessert,Italy,Vin Santo di Montepulciano,1990,Vin Santo
176,Sine Qua Non,Mr. K The Straw Man 2006,United States_California,4.7,View shops,Dessert,United States,California,2006,Dessert
177,Château Gilette,Sauternes (Crème de Tête) 1971,France_Sauternes,4.7,View shops,Dessert,France,Sauternes,1971,Sauternes
178,Château Climens,Barsac (Premier Grand Cru Classé) 1988,France_Barsac,4.6,View shops,Dessert,France,Barsac,1988,Barsac
179,Klein Constantia,Vin de Constance (Natural Sweet) 2008,South Africa_Constantia,4.6,View shops,Dessert,South Africa,Constantia,2008,Dessert
180,Château d'Yquem,Sauternes 1994,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1994,Sauternes
181,Château d'Yquem,Sauternes 1991,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1991,Sauternes
182,Château d'Yquem,Sauternes 1981,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1981,Sauternes
183,Oremus,Tokaji Aszú 6 Puttonyos 2005,Hungary_Tokaj,4.6,View shops,Dessert,Hungary,Tokaj,2005,Dessert
184,Château d'Yquem,Sauternes 1984,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1984,Sauternes
185,Château Guiraud,Sauternes (Premier Grand Cru Classé) 1990,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1990,Sauternes
186,Poli Distillerie,Jacopo Poli Barrique N.V.,Italy_Veneto,4.6,View shops,Dessert,Italy,Veneto,N.V.,Dessert
187,Klein Constantia,Vin de Constance (Natural Sweet) 2013,South Africa_Constantia,4.6,View shops,Dessert,South Africa,Constantia,2013,Dessert
188,Château Climens,Barsac (Premier Grand Cru Classé) 2001,France_Barsac,4.6,View shops,Dessert,France,Barsac,2001,Barsac
189,Château Gilette,Sauternes (Crème de Tête) 1989,France_Sauternes,4.6,View shops,Dessert,France,Sauternes,1989,Sauternes
190,Château Climens,Barsac (Premier Grand Cru Classé) 1989,France_Barsac,4.6,View shops,Dessert,France,Barsac,1989,Barsac
191,Philippe Foreau,Reserve Vouvray Moelleux 2009,France_Vouvray,4.6,View shops,Dessert,France,Vouvray,2009,Moelleux
192,Château Climens,Barsac (Premier Grand Cru Classé) 2015,France_Barsac,4.6,View shops,Dessert,France,Barsac,2015,Barsac
193,Château Climens,Barsac (Premier Grand Cru Classé) 1983,France_Barsac,4.6,View shops,Dessert,France,Barsac,1983,Barsac
