,winery,wine,location,rating,price,wine_category,country,region,vintage,wine_style
3814,Dugat-Py,Vieilles Vignes Gevrey-Chambertin Cuvée Cœur de Roy N.V.,France_Gevrey-Chambertin,4.2,$208.98,red,France,Gevrey-Chambertin,N.V.,Blend
3815,Château Giscours,Margaux (Grand Cru Classé) 2014,France_Margaux,4.1,$81.99,red,France,Margaux,2014,Blend
3816,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2011,France_Pauillac,4.2,$95,red,France,Pauillac,2011,Blend
3817,Wente,Riva Ranch Pinot Noir (Reliz Creek) 2014,United States_Arroyo Seco,3.9,$26.99,red,United States,Arroyo Seco,2014,Pinot Noir
3818,Salvestrin,Cabernet Sauvignon N.V.,United States_St. Helena,4.2,$65.99,red,United States,St. Helena,N.V.,Cabernet Sauvignon
3819,Raats,MR de Compostella Mvemve N.V.,South Africa_Stellenbosch,4.4,$87.99,red,South Africa,Stellenbosch,N.V.,Blend
3820,Calera,Pinot Noir Ryan Vineyard N.V.,United States_Mount Harlan,4.0,$65.98,red,United States,Mount Harlan,N.V.,Pinot Noir
3821,M. Marengo,Bricco delle Viole Barolo N.V.,Italy_Barolo,4.1,$52.78,red,Italy,Barolo,N.V.,Barolo
3822,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 1986,France_Saint-Julien,4.4,$280,red,France,Saint-Julien,1986,Blend
3823,Château Lafon-Rochet,Saint-Estèphe (Grand Cru Classé) 2009,France_Saint-Estèphe,4.1,$108.99,red,France,Saint-Estèphe,2009,Blend
3824,Flowers,Pinot Noir 2015,United States_Sonoma Coast,4.3,$65.99,red,United States,Sonoma Coast,2015,Pinot Noir
3825,Lapostolle,Clos Apalta (Limited Release) 2008,Chile_Colchagua Valley,4.6,$89.99,red,Chile,Colchagua Valley,2008,Blend
3826,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves) 2005,France_Pessac-Léognan,4.4,$336.99,red,France,Pessac-Léognan,2005,Blend
3827,Castello di Ama,Chianti Classico Vigneto Gran Selezione San Lorenzo 2014,Italy_Chianti Classico,4.2,$44.99,red,Italy,Chianti Classico,2014,Chianti
3828,Mount Peak,Sentinel Cabernet Sauvignon N.V.,United States_Sonoma County,4.3,$58.29,red,United States,Sonoma County,N.V.,Cabernet Sauvignon
3829,Verite,Le Desir N.V.,United States_Sonoma County,4.5,$399.94,red,United States,Sonoma County,N.V.,Blend
3830,R. López de Heredia Viña Tondonia,Viña Bosconia Reserva 2007,Spain_Rioja Alta,4.1,$35.99,red,Spain,Rioja Alta,2007,Blend
3831,Casa Ferreirinha,Quinta da Leda Douro 2014,Portugal_Douro,4.4,$59.99,red,Portugal,Douro,2014,Blend
3832,Heitz Cellar,Cabernet Sauvignon 2014,United States_Napa Valley,4.1,$45.98,red,United States,Napa Valley,2014,Cabernet Sauvignon
3833,Tenuta Argentiera,Poggio ai Ginepri Bolgheri 2017,Italy_Bolgheri,3.9,$26.99,red,Italy,Bolgheri,2017,Blend
3834,Tikal,Amorío Malbec 2014,Argentina_Mendoza,4.1,$34.99,red,Argentina,Mendoza,2014,Malbec
3835,Corte Giara,La Groletta Amarone della Valpolicella 2016,Italy_Amarone della Valpolicella,4.1,$29.99,red,Italy,Amarone della Valpolicella,2016,Valpolicella
3836,Two Hands,Gnarly Dudes Shiraz 2014,Australia_Barossa Valley,4.0,$33.99,red,Australia,Barossa Valley,2014,Shiraz
3837,Beaulieu Vineyard (BV),Tapestry Reserve Red Blend 2014,United States_Napa Valley,4.2,$39.70,red,United States,Napa Valley,2014,Blend
3838,Rocca di Montemassi,Maremma Toscana N.V.,Italy_Maremma Toscana,4.0,$32.99,red,Italy,Maremma Toscana,N.V.,Blend
3839,G.D. Vajra,Albe Barolo 2015,Italy_Barolo,3.9,$35,red,Italy,Barolo,2015,Barolo
3840,Two Hands,Gnarly Dudes Shiraz 2015,Australia_Barossa Valley,4.0,$29.98,red,Australia,Barossa Valley,2015,Shiraz
3841,R. López de Heredia Viña Tondonia,Viña Tondonia Reserva 2007,Spain_Rioja,4.0,$37.95,red,Spain,Rioja,2007,Blend
3842,Kenwood,Jack London Vineyard Cabernet Sauvignon 2013,United States_Sonoma Mountain,3.9,$32.99,red,United States,Sonoma Mountain,2013,Cabernet Sauvignon
3843,Failla,Keefer Ranch Pinot Noir N.V.,United States_Russian River Valley,4.3,$65.98,red,United States,Russian River Valley,N.V.,Pinot Noir
3844,Château Léoville Barton,Saint-Julien (Grand Cru Classé) 2009,France_Saint-Julien,4.4,$175,red,France,Saint-Julien,2009,Blend
3845,Ciacci Piccolomini d'Aragona,Brunello di Montalcino 2013,Italy_Brunello di Montalcino,4.2,$57.99,red,Italy,Brunello di Montalcino,2013,Brunello
3846,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2008,France_Margaux,4.1,$142.99,red,France,Margaux,2008,Blend
3847,Château Montrose,Saint-Estèphe (Grand Cru Classé) 2008,France_Saint-Estèphe,4.2,$219.99,red,France,Saint-Estèphe,2008,Blend
3848,Mollydooker,Blue Eyed Boy Shiraz 2017,Australia_Langhorne Creek,4.3,$49.98,red,Australia,Langhorne Creek,2017,Shiraz
3849,Château Beychevelle,Saint-Julien (Grand Cru Classé) 2010,France_Saint-Julien,4.2,$165,red,France,Saint-Julien,2010,Blend
3850,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves) 2007,France_Pessac-Léognan,4.3,$155,red,France,Pessac-Léognan,2007,Blend
3851,Château Léoville Barton,Saint-Julien (Grand Cru Classé) 1996,France_Saint-Julien,4.3,$135.99,red,France,Saint-Julien,1996,Blend
3852,Faiveley,Pinot Noir Bourgogne 2016,France_Bourgogne,3.6,$27.99,red,France,Bourgogne,2016,Pinot Noir
3853,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves) 2009,France_Pessac-Léognan,4.5,$249.99,red,France,Pessac-Léognan,2009,Blend
3854,Mount Eden Vineyards,Estate Pinot Noir N.V.,United States_Santa Cruz Mountains,4.2,$65.99,red,United States,Santa Cruz Mountains,N.V.,Pinot Noir
3855,Château Talbot,Saint-Julien (Grand Cru Classé) 2003,France_Saint-Julien,4.2,$190.99,red,France,Saint-Julien,2003,Blend
3856,King Estate,Pinot Noir N.V.,United States_Willamette Valley,3.9,$26.39,red,United States,Willamette Valley,N.V.,Pinot Noir
3857,Elk Cove,Pinot Noir 2015,United States_Willamette Valley,4.1,$29.99,red,United States,Willamette Valley,2015,Pinot Noir
3858,Uccelliera,Toscana Rapace N.V.,Italy_Toscana,4.1,$40.69,red,Italy,Toscana,N.V.,Blend
3859,Sojourn,Gap's Crown Vineyard Pinot Noir N.V.,United States_Sonoma Coast,4.3,$65.99,red,United States,Sonoma Coast,N.V.,Pinot Noir
3860,Luigi Righetti,Capitel de Roari Amarone della Valpolicella Classico 2015,Italy_Amarone della Valpolicella Classico,4.1,$34.95,red,Italy,Amarone della Valpolicella Classico,2015,Valpolicella
3861,Salvatore Molettieri,Taurasi Vigna Cinque Querce N.V.,Italy_Taurasi,4.2,$43.98,red,Italy,Taurasi,N.V.,Blend
3862,Clos du Caillou,La Réserve Châteauneuf-du-Pape N.V.,France_Châteauneuf-du-Pape,4.4,$175.99,red,France,Châteauneuf-du-Pape,N.V.,Blend
3863,Castillo de Cuzcurrita,Señorío de Cuzcurrita Rioja 2011,Spain_Rioja,4.0,$70.99,red,Spain,Rioja,2011,Rioja
3864,Soter Vineyards,Mineral Springs Ranch Pinot Noir N.V.,United States_Yamhill-Carlton District,4.3,$76.99,red,United States,Yamhill-Carlton District,N.V.,Pinot Noir
3865,Achaval-Ferrer,Finca Altamira Malbec 2014,Argentina_Paraje Altamira,4.5,$149.99,red,Argentina,Paraje Altamira,2014,Malbec
3866,Tenshen,Red 2014,United States_Santa Barbara County,3.9,$26.99,red,United States,Santa Barbara County,2014,Blend
3867,Chimney Rock,Cabernet Sauvignon 2013,United States_Stags Leap District,4.3,$109.99,red,United States,Stags Leap District,2013,Cabernet Sauvignon
3868,Decero,The Owl & The Dust Devil 2015,Argentina_Agrelo,4.1,$27.99,red,Argentina,Agrelo,2015,Blend
3869,Michele Satta,Cavaliere N.V.,Italy_Toscana,4.1,$54.98,red,Italy,Toscana,N.V.,Blend
3870,Tamber Bey,Deux Chevaux Vineyard Cabernet Sauvignon N.V.,United States_Yountville,4.2,$54.99,red,United States,Yountville,N.V.,Cabernet Sauvignon
3871,Valenciso,Rioja Reserva 2011,Spain_Rioja,4.1,$35.99,red,Spain,Rioja,2011,Rioja
3872,Quinta do Vallado,Reserva (Field Blend) 2015,Portugal_Douro,4.2,$54.99,red,Portugal,Douro,2015,Blend
3873,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 2000,France_Saint-Julien,4.5,$299.99,red,France,Saint-Julien,2000,Blend
3874,Château Malartic-Lagravière,Pessac-Léognan (Grand Cru Classé de Graves) 2009,France_Pessac-Léognan,4.2,$95.99,red,France,Pessac-Léognan,2009,Blend
3875,Arcanum,Il Fauno di Arcanum 2015,Italy_Toscana,4.2,$32.99,red,Italy,Toscana,2015,Blend
3876,Château Giscours,La Sirène de Giscours Margaux 2014,France_Margaux,3.9,$40,red,France,Margaux,2014,Blend
3877,Pegau,Cuvée Réservée Châteauneuf-du-Pape Rouge 2013,France_Châteauneuf-du-Pape,4.2,$69.99,red,France,Châteauneuf-du-Pape,2013,Blend
3878,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves) 2009,France_Pessac-Léognan,4.5,$279.99,red,France,Pessac-Léognan,2009,Blend
3879,Bouchard Père & Fils,Pommard N.V.,France_Pommard,3.8,$65.99,red,France,Pommard,N.V.,Blend
3880,Tenuta San Guido,Le Difese 2017,Italy_Toscana,3.7,$34.95,red,Italy,Toscana,2017,Blend
3881,Caparzo,Brunello di Montalcino 2014,Italy_Brunello di Montalcino,4.1,$38.99,red,Italy,Brunello di Montalcino,2014,Brunello
3882,Château Labégorce,Margaux 2010,France_Margaux,4.0,$78.99,red,France,Margaux,2010,Blend
3883,Calera,Pinot Noir 2016,United States_Central Coast,3.9,$29.99,red,United States,Central Coast,2016,Pinot Noir
3884,Château le Puy,Emilien 2015,France_Côtes de Bordeaux,4.0,$55.99,red,France,Côtes de Bordeaux,2015,Blend
3885,St. Supéry,Cabernet Sauvignon 2014,United States_Napa Valley,4.1,$34.99,red,United States,Napa Valley,2014,Cabernet Sauvignon
3886,Achaval-Ferrer,Finca Bella Vista Malbec 2013,Argentina_Perdriel,4.5,$149.99,red,Argentina,Perdriel,2013,Malbec
3887,Château Léoville Barton,Saint-Julien (Grand Cru Classé) 2011,France_Saint-Julien,4.2,$129.99,red,France,Saint-Julien,2011,Blend
3888,Château Montrose,Saint-Estèphe (Grand Cru Classé) 2000,France_Saint-Estèphe,4.4,$325,red,France,Saint-Estèphe,2000,Blend
3889,Evesham Wood,Le Puits Sec Pinot Noir N.V.,United States_Eola-Amity Hills,3.8,$40.69,red,United States,Eola-Amity Hills,N.V.,Pinot Noir
3890,Muga,Prado Enea Gran Reserva 2011,Spain_Rioja,4.2,$74.95,red,Spain,Rioja,2011,Blend
3891,Turnbull,Cabernet Sauvignon 2015,United States_Napa Valley,4.3,$49.99,red,United States,Napa Valley,2015,Cabernet Sauvignon
3892,Quinta do Carmo,Tinto 2015,Portugal_Alentejano,3.9,$27.49,red,Portugal,Alentejano,2015,Blend
3893,Castello di Monsanto,Chianti Classico Riserva 2014,Italy_Chianti Classico,3.9,$29.99,red,Italy,Chianti Classico,2014,Chianti
3894,Château Lynch-Bages,Echo de Lynch-Bages Pauillac 2009,France_Pauillac,3.8,$79.99,red,France,Pauillac,2009,Blend
3895,La Spinetta,Langhe Nebbiolo 2016,Italy_Langhe,3.9,$29.99,red,Italy,Langhe,2016,Nebbiolo
3896,Cloudy Bay,Pinot Noir 2016,New Zealand_Marlborough,3.9,$37.99,red,New Zealand,Marlborough,2016,Pinot Noir
3897,Brigaldara,Amarone della Valpolicella Classico 2012,Italy_Amarone della Valpolicella Classico,4.2,$69.99,red,Italy,Amarone della Valpolicella Classico,2012,Valpolicella
3898,Biserno,Il Pino di Biserno 2012,Italy_Toscana,4.3,$65.99,red,Italy,Toscana,2012,Blend
3899,Domaine Serene,Yamhill Cuvée Pinot Noir 2015,United States_Willamette Valley,4.3,$59.99,red,United States,Willamette Valley,2015,Pinot Noir
3900,Saxum,Broken Stones N.V.,United States_Paso Robles,4.6,$164.98,red,United States,Paso Robles,N.V.,Blend
3901,Xavier Vignon,Arcane XIX Le Soleil Côtes du Rhône Villages N.V.,France_Côtes-du-Rhône-Villages,4.0,$26.39,red,France,Côtes-du-Rhône-Villages,N.V.,Blend
3902,Amapola Creek,Cabernet Sauvignon N.V.,United States_Sonoma Valley,4.3,$60.48,red,United States,Sonoma Valley,N.V.,Cabernet Sauvignon
3903,Garmón,Ribera del Duero 2014,Spain_Ribera del Duero,4.2,$78.99,red,Spain,Ribera del Duero,2014,Blend
3904,Bodegas Roda,Sela Rioja 2013,Spain_Rioja,3.8,$34.99,red,Spain,Rioja,2013,Rioja
3905,Château Montrose,La Dame de Montrose Saint-Estèphe 2011,France_Saint-Estèphe,3.9,$55,red,France,Saint-Estèphe,2011,Blend
3906,Antinori,Tenuta Guado al Tasso Bolgheri Superiore 2016,Italy_Bolgheri Superiore,4.5,$105.95,red,Italy,Bolgheri Superiore,2016,Blend
3907,Vicentin,Colosso 2015,Argentina_Lujan de Cuyo,4.2,$35.99,red,Argentina,Lujan de Cuyo,2015,Blend
3908,The Prisoner,Eternally Silenced N.V.,United States_Napa Valley,4.2,$34.99,red,United States,Napa Valley,N.V.,Blend
3909,Palazzo,Brunello di Montalcino N.V.,Italy_Brunello di Montalcino,4.2,$54.99,red,Italy,Brunello di Montalcino,N.V.,Brunello
3910,Massolino,Barbera d'Alba 2018,Italy_Barbera d'Alba,3.9,$25.99,red,Italy,Barbera d'Alba,2018,Barbera
3911,Château Phélan Ségur,Saint-Estèphe 2008,France_Saint-Estèphe,4.0,$96.99,red,France,Saint-Estèphe,2008,Blend
3912,Joseph Phelps,Insignia 2015,United States_Napa Valley,4.6,$229,red,United States,Napa Valley,2015,Blend
3913,Joel Gott,Gott Cabernet Sauvignon 2013,United States_Napa Valley,3.9,$44.99,red,United States,Napa Valley,2013,Cabernet Sauvignon
3914,Domaine Marc Roy,Gevrey-Chambertin Vieilles Vignes N.V.,France_Gevrey-Chambertin,4.2,$54.99,red,France,Gevrey-Chambertin,N.V.,Blend
3915,Pulenta Estate,Gran Cabernet Franc (XI) 2016,Argentina_Mendoza,4.5,$47.29,red,Argentina,Mendoza,2016,Cabernet Franc
3916,Zuccardi,José Malbec 2013,Argentina_Uco Valley,4.2,$47.99,red,Argentina,Uco Valley,2013,Malbec
3917,Rutherford Hill,Merlot 2014,United States_Napa Valley,3.8,$25.99,red,United States,Napa Valley,2014,Merlot
3918,Cellier des Princes,Domaine de la Sainte Vierge Châteauneuf-du-Pape N.V.,France_Châteauneuf-du-Pape,3.9,$60.48,red,France,Châteauneuf-du-Pape,N.V.,Blend
3919,Teso La Monja,Almiréz 2016,Spain_Toro,4.0,$25.99,red,Spain,Toro,2016,Blend
3920,Domaine Raymond Usseglio & Fils,Cuvée Impériale Châteauneuf-du-Pape N.V.,France_Châteauneuf-du-Pape,4.3,$71.49,red,France,Châteauneuf-du-Pape,N.V.,Blend
3921,Colomé,Auténtico Malbec 2017,Argentina_Cafayate Valley,4.1,$29.99,red,Argentina,Cafayate Valley,2017,Malbec
3922,Château Clerc Milon,Pauillac (Grand Cru Classé) 2009,France_Pauillac,4.2,$217.99,red,France,Pauillac,2009,Blend
3923,Château Lilian Ladouys,Saint-Estèphe 2011,France_Saint-Estèphe,3.7,$40,red,France,Saint-Estèphe,2011,Blend
3924,Beaulieu Vineyard (BV),Tapestry Reserve Red Blend 2013,United States_Napa Valley,4.3,$49.99,red,United States,Napa Valley,2013,Blend
3925,Cos d'Estournel,Pagodes de Cos 2011,France_Saint-Estèphe,3.9,$79.99,red,France,Saint-Estèphe,2011,Blend
3926,Peter Michael,L'Esprit Des Pavots N.V.,United States_Knights Valley,4.4,$120.98,red,United States,Knights Valley,N.V.,Blend
3927,Joseph Carr,Cabernet Sauvignon 2016,United States_Napa Valley,4.0,$25.98,red,United States,Napa Valley,2016,Cabernet Sauvignon
3928,Château Palmer,Alter Ego Margaux 2011,France_Margaux,4.2,$89.99,red,France,Margaux,2011,Blend
3929,Vietti,Barbera d'Alba Tre Vigne 2014,Italy_Barbera d'Alba,3.7,$27.48,red,Italy,Barbera d'Alba,2014,Barbera
3930,Martine et Pierre Marie Chermette - Domaine du Vissoux,Poncié Fleurie N.V.,France_Fleurie,3.7,$29.69,red,France,Fleurie,N.V.,Blend
3931,Château Clerc Milon,Pauillac (Grand Cru Classé) 2010,France_Pauillac,4.2,$128.99,red,France,Pauillac,2010,Blend
3932,Château Giscours,Margaux (Grand Cru Classé) 2003,France_Margaux,4.3,$143.99,red,France,Margaux,2003,Blend
3933,Bodega Contador (Benjamín Romeo),Predicador Rioja 2014,Spain_Rioja,3.9,$34.95,red,Spain,Rioja,2014,Rioja
3934,Château Ormes de Pez,Saint-Estèphe 2012,France_Saint-Estèphe,3.8,$37.99,red,France,Saint-Estèphe,2012,Blend
3935,Il Marroneto,Ignaccio Rosso di Montalcino N.V.,Italy_Rosso di Montalcino,3.8,$32.99,red,Italy,Rosso di Montalcino,N.V.,Blend
3936,Château Haut-Bages Libéral,Pauillac (Grand Cru Classé) 2010,France_Pauillac,4.1,$87.99,red,France,Pauillac,2010,Blend
3937,Migration,Sonoma Coast Pinot Noir 2016,United States_Sonoma Coast,4.1,$36.99,red,United States,Sonoma Coast,2016,Pinot Noir
3938,Fattoria le Pupille,Morellino di Scansano 2015,Italy_Morellino di Scansano,3.6,$30.99,red,Italy,Morellino di Scansano,2015,Blend
3939,Clos Saint Jean,Chateauneuf-du-Pape La Combe Des Fous N.V.,France_Châteauneuf-du-Pape,4.4,$126.48,red,France,Châteauneuf-du-Pape,N.V.,Blend
3940,Château Brane-Cantenac,Margaux (Grand Cru Classé) 2012,France_Margaux,4.1,$90,red,France,Margaux,2012,Blend
3941,Evesham Wood,Willamette Valley Pinot Noir N.V.,United States_Willamette Valley,3.9,$25.29,red,United States,Willamette Valley,N.V.,Pinot Noir
3942,Fattoria dei Barbi,Rosso di Montalcino 2016,Italy_Rosso di Montalcino,3.7,$25.99,red,Italy,Rosso di Montalcino,2016,Blend
3943,Cos d'Estournel,Pagodes de Cos 2009,France_Saint-Estèphe,4.2,$129.99,red,France,Saint-Estèphe,2009,Blend
3944,Paraduxx,Proprietary Red 2016,United States_Napa Valley,4.2,$36.99,red,United States,Napa Valley,2016,Blend
3945,Mazzei,Fonterutoli Chianti Classico 2017,Italy_Chianti Classico,3.8,$34.99,red,Italy,Chianti Classico,2017,Chianti
3946,Salentein,Reserve Cabernet Sauvignon 2015,Argentina_Tunuyán,3.8,$26.99,red,Argentina,Tunuyán,2015,Cabernet Sauvignon
3947,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2010,France_Saint-Julien,4.4,$199.95,red,France,Saint-Julien,2010,Blend
3948,Château de Beaucastel,Châteauneuf-du-Pape 2006,France_Châteauneuf-du-Pape,4.3,$104.99,red,France,Châteauneuf-du-Pape,2006,Blend
3949,Sanctuary,Cabernet Sauvignon N.V.,United States_Rutherford,4.0,$32.99,red,United States,Rutherford,N.V.,Cabernet Sauvignon
3950,Santa Margherita,Chianti Classico Riserva 2013,Italy_Chianti Classico,4.0,$28.99,red,Italy,Chianti Classico,2013,Chianti
3951,Bodegas Valduero,Ribera Del Duero Crianza 2015,Spain_Ribera del Duero,3.9,$38.99,red,Spain,Ribera del Duero,2015,Blend
3952,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2009,France_Saint-Julien,4.6,$274.99,red,France,Saint-Julien,2009,Blend
3953,Château Pichon Baron,Pauillac (Grand Cru Classé) 2002,France_Pauillac,4.3,$225,red,France,Pauillac,2002,Blend
3954,Blackbird Vineyards,Arise 2014,United States_Oak Knoll District,4.2,$50.99,red,United States,Oak Knoll District,2014,Blend
3955,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2005,France_Pauillac,4.3,$225,red,France,Pauillac,2005,Blend
3956,Sebastiani,Cherryblock Cabernet Sauvignon N.V.,United States_Sonoma Valley,4.5,$131.99,red,United States,Sonoma Valley,N.V.,Cabernet Sauvignon
3957,Buglioni,Il Bugiardo Valpolicella Ripasso Classico Superiore 2015,Italy_Valpolicella Ripasso,4.1,$27.99,red,Italy,Valpolicella Ripasso,2015,Valpolicella
3958,Maal,Imposible N.V.,Argentina_Mendoza,4.1,$31.89,red,Argentina,Mendoza,N.V.,Blend
3959,Antinori,Tenuta Tignanello 'Solaia' 2015,Italy_Toscana,4.7,$299,red,Italy,Toscana,2015,Blend
3960,J Vineyards,Russian River Valley Pinot Noir 2015,United States_Russian River Valley,4.1,$39.99,red,United States,Russian River Valley,2015,Pinot Noir
3961,Poggio Al Tesoro,Bolgheri Superiore Sondraia 2011,Italy_Bolgheri Superiore,4.1,$49.99,red,Italy,Bolgheri Superiore,2011,Blend
3962,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2006,France_Pessac-Léognan,4.2,$119.99,red,France,Pessac-Léognan,2006,Blend
3963,Au Bon Climat,Pinot Noir Santa Barbara County 2013,United States_Santa Barbara County,3.7,$37.99,red,United States,Santa Barbara County,2013,Pinot Noir
3964,Kanonkop,Paul Sauer 2011,South Africa_Stellenbosch,4.3,$49.99,red,South Africa,Stellenbosch,2011,Blend
3965,Hamilton Russell Vineyards,Pinot Noir 2017,South Africa_Hemel-en-Aarde Valley,4.2,$44.99,red,South Africa,Hemel-en-Aarde Valley,2017,Pinot Noir
3966,Château Giscours,Margaux (Grand Cru Classé) 2013,France_Margaux,4.0,$75,red,France,Margaux,2013,Blend
3967,Protos,27 Ribera del Duero 2016,Spain_Ribera del Duero,4.1,$28.99,red,Spain,Ribera del Duero,2016,Blend
3968,Ruffino,Riserva Ducale Oro Chianti Classico (Gran Selezione Gold) 2012,Italy_Chianti Classico,3.9,$29.99,red,Italy,Chianti Classico,2012,Chianti
3969,Paydirt,Going For Broke N.V.,United States_Paso Robles,4.1,$28.59,red,United States,Paso Robles,N.V.,Blend
3970,Cabreo,Il Borgo Toscana 2013,Italy_Toscana,4.1,$39.99,red,Italy,Toscana,2013,Blend
3971,Franz Haas,Pinot Nero 2016,Italy_Südtirol - Alto Adige,3.9,$47.99,red,Italy,Südtirol - Alto Adige,2016,Blend
3972,Volpaia,Coltassala Chianti Classico Riserva N.V.,Italy_Chianti Classico,4.1,$79.95,red,Italy,Chianti Classico,N.V.,Chianti
3973,Château de Sales,Pomerol 2012,France_Pomerol,3.9,$39.99,red,France,Pomerol,2012,Blend
3974,Château Smith Haut-Lafitte,Les Hauts de Smith Pessac-Léognan 2012,France_Pessac-Léognan,3.9,$39.99,red,France,Pessac-Léognan,2012,Blend
3975,Dominus,Dominus (Christian Moueix) 2012,United States_Napa Valley,4.6,$189.99,red,United States,Napa Valley,2012,Blend
3976,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé) 2012,France_Saint-Julien,4.1,$89.99,red,France,Saint-Julien,2012,Blend
3977,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2010,France_Pessac-Léognan,4.3,$120,red,France,Pessac-Léognan,2010,Blend
3978,Numanthia,Termes 2010,Spain_Toro,3.9,$44.99,red,Spain,Toro,2010,Blend
3979,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 2007,France_Pessac-Léognan,4.1,$80,red,France,Pessac-Léognan,2007,Blend
3980,Château Lascombes,Margaux (Grand Cru Classé) 2012,France_Margaux,4.1,$109.99,red,France,Margaux,2012,Blend
3981,Château La Tour Carnet,Haut-Médoc (Grand Cru Classé) 2014,France_Haut-Médoc,3.9,$66.99,red,France,Haut-Médoc,2014,Blend
3982,Château Ducru-Beaucaillou,Saint-Julien (Grand Cru Classé) 1995,France_Saint-Julien,4.4,$415,red,France,Saint-Julien,1995,Blend
3983,Château d'Armailhac,Pauillac (Grand Cru Classé) 2004,France_Pauillac,4.0,$75,red,France,Pauillac,2004,Blend
3984,Xavier Vignon,Arcane XIX Le Soleil Côtes du Rhône Villages 2015,France_Côtes-du-Rhône-Villages,4.0,$26.39,red,France,Côtes-du-Rhône-Villages,2015,Blend
3985,Luca,Old Vine Malbec 2016,Argentina_Uco Valley,4.2,$32.99,red,Argentina,Uco Valley,2016,Malbec
3986,The Crane Assembly,Disciples 2016,United States_Napa Valley,4.3,$52.99,red,United States,Napa Valley,2016,Blend
3987,M. Chapoutier,Crozes-Hermitage La Petite Ruche 2016,France_Crozes-Hermitage,3.7,$27.99,red,France,Crozes-Hermitage,2016,Blend
3988,Department 66,D66 2014,France_Côtes Catalanes,4.1,$37.99,red,France,Côtes Catalanes,2014,Blend
3989,Château Pichon Longueville Comtesse de Lalande,Réserve (de la Comtesse) Pauillac 2014,France_Pauillac,4.0,$48.99,red,France,Pauillac,2014,Blend
3990,The Federalist,Zinfandel Bourbon Barrel Aged 2014,United States_Mendocino County,4.0,$25.99,red,United States,Mendocino County,2014,Zinfandel
3991,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé) 2009,France_Pauillac,4.4,$224.99,red,France,Pauillac,2009,Blend
3992,Château Grand-Puy-Lacoste,Pauillac (Grand Cru Classé) 2000,France_Pauillac,4.3,$225,red,France,Pauillac,2000,Blend
3993,Bethel Heights,Estate Pinot Noir N.V.,United States_Eola-Amity Hills,4.0,$30.78,red,United States,Eola-Amity Hills,N.V.,Pinot Noir
3994,Cesari,Bosan Valpolicella Ripasso Superiore 2015,Italy_Valpolicella Ripasso,4.0,$41.99,red,Italy,Valpolicella Ripasso,2015,Valpolicella
3995,Glaetzer,Bishop Shiraz 2016,Australia_Barossa Valley,4.1,$31.99,red,Australia,Barossa Valley,2016,Shiraz
3996,Speri,Valpolicella Ripasso Classico Superiore 2016,Italy_Valpolicella Ripasso,3.8,$31.99,red,Italy,Valpolicella Ripasso,2016,Valpolicella
3997,Glaetzer,Bishop Shiraz 2015,Australia_Barossa Valley,4.1,$37.90,red,Australia,Barossa Valley,2015,Shiraz
3998,Clos des Papes (Paul Avril),Châteauneuf-du-Pape 2011,France_Châteauneuf-du-Pape,4.3,$99.99,red,France,Châteauneuf-du-Pape,2011,Blend
3999,Marqués de Cáceres,Gaudium 2012,Spain_Rioja,4.3,$49.99,red,Spain,Rioja,2012,Blend
4000,Pulenta Estate,Malbec (I) 2017,Argentina_Mendoza,4.0,$26.95,red,Argentina,Mendoza,2017,Malbec
4001,Bertani,Amarone della Valpolicella Classico 2009,Italy_Amarone della Valpolicella Classico,4.3,$89.99,red,Italy,Amarone della Valpolicella Classico,2009,Valpolicella
4002,Mazzei,Philip 2014,Italy_Toscana,4.1,$44.99,red,Italy,Toscana,2014,Blend
4003,Franz Haas,Pinot Nero 2015,Italy_Südtirol - Alto Adige,4.0,$39.99,red,Italy,Südtirol - Alto Adige,2015,Blend
4004,Señorío de San Vicente,San Vicente Rioja 2013,Spain_Rioja,4.2,$44.99,red,Spain,Rioja,2013,Rioja
4005,Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2012,France_Saint-Julien,4.1,$76.99,red,France,Saint-Julien,2012,Blend
4006,I Giusti & Zanza,Perbruno N.V.,Italy_Toscana,3.9,$38.49,red,Italy,Toscana,N.V.,Blend
4007,Lemelson Vineyards,Thea's Selection Pinot Noir 2015,United States_Willamette Valley,4.1,$29.99,red,United States,Willamette Valley,2015,Pinot Noir
